"","id","Area.of.residence","Area.of.workplace","All","Rail","Bus","taxi","motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","avslope","dist","cirquity","dist_fast","dist_quiet","distq_f","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","geo_label_o","geo_label_d","time_fast","time_quiet","co2_saving","busyness","avslope_q","clc"
"96101","E02003582 E02003588","E02003582","E02003588",722,0,47,0,12,567,37,43,16,0,1.97562000840689,5.86999988555908,1.21584329457278,7.137,NA,NA,66.8199996948242,23.8199996948242,15.4399995803833,-0.560000002384186,547.090026855469,-19.9099998474121,77.5899963378906,34.5900001525879,15.2799997329712,-0.720000028610229,537.47998046875,-29.5200004577637,142.130004882812,99.129997253418,13.6000003814697,-2.40000009536743,484.630004882812,-82.370002746582,242.190002441406,199.190002441406,11.2600002288818,-4.73999977111816,401.010009765625,-165.990005493164,-0.0394599996507168,73209,-0.0612500011920929,113628,-0.021789999678731,40419,-0.0577399991452694,107132,-0.0182799994945526,33923,-0.112829998135567,209339,-0.0733700022101402,136130,-0.130759999155998,242602,-0.0913000032305717,169393,-0.0257500000298023,83147,-0.0399800017476082,129111,-0.0142299998551607,45964,-0.0376700013875961,121648,-0.0119200004264712,38501,-0.0737600028514862,238167,-0.0480099990963936,155020,-0.0860999971628189,278031,-0.0603500008583069,194884,-13228,-20460,-7232,-23949,-10721,-43150,-29922,-73529,-60301,"Isle of Wight 002","Isle of Wight 008",3316,NA,1330,33655,NA,5.95567867036011
"96102","E02003582 E02003589","E02003582","E02003589",533,0,59,0,13,384,39,32,5,1,2.07964601769911,5.67000007629395,1.19576717967728,6.78,NA,NA,49.7299995422363,17.7299995422363,4.82000017166138,-0.180000007152557,370.410003662109,-13.5900001525879,45.7799987792969,13.7799997329712,4.88000011444092,-0.119999997317791,373.429992675781,-10.5699996948242,108.139999389648,76.1399993896484,4.26000022888184,-0.740000009536743,325.630004882812,-58.3699989318848,183.080001831055,151.080001831055,3.50999999046326,-1.49000000953674,268.190002441406,-115.809997558594,-0.0284199994057417,52729,-0.0441699996590614,81941,-0.0157500002533197,29212,-0.0354599989950657,65778,-0.00702999997884035,13049,-0.0833199992775917,154584,-0.0549000017344952,101855,-0.0970899984240532,180122,-0.0686599984765053,127393,-0.0183899998664856,59369,-0.0285700000822544,92251,-0.0101800002157688,32882,-0.0229299999773502,74049,-0.00455000018700957,14680,-0.0538999997079372,174039,-0.0355099998414516,114670,-0.0629699975252151,203327,-0.0445800013840199,143958,-8416,-13076,-4660,-12032,-3616,-28425,-20009,-48128,-39712,"Isle of Wight 002","Isle of Wight 009",3094,NA,1264,24240,NA,6.00375234521576
"96103","E02003582 E02003590","E02003582","E02003590",85,1,2,0,1,75,1,3,1,1,2.5461367639176,16.4200000762939,1.59062118627559,26.118,NA,NA,3.51999998092651,0.519999980926514,0.990000009536743,-0.00999999977648258,74.5199966430664,-0.479999989271164,5.46000003814697,2.46000003814697,1,0,72.7399978637695,-2.25999999046326,3.36999988555908,0.370000004768372,0.990000009536743,-0.00999999977648258,74.6699981689453,-0.330000013113022,5.23000001907349,2.23000001907349,0.939999997615814,-0.0599999986588955,72.9599990844727,-2.03999996185303,-0.0105400001630187,19549,-0.0123300002887845,22878,-0.00179000000935048,3329,-0.0155100002884865,28781,-0.00498000020161271,9232,-0.011459999717772,21269,-0.000929999980144203,1720,-0.0140100000426173,25996,-0.00347999995574355,6447,-0.00380000006407499,12281,-0.00445999996736646,14403,-0.000660000019706786,2122,-0.00559999980032444,18081,-0.00179999996908009,5800,-0.0041899997740984,13534,-0.000390000001061708,1253,-0.00616999994963408,19927,-0.00236999988555908,7646,-3654,-4289,-635,-6655,-3001,-4099,-445,-6367,-2713,"Isle of Wight 002","Isle of Wight 010",12494,NA,4869,84399,NA,3.52941176470588
"96104","E02003582 E02003591","E02003582","E02003591",271,0,9,1,3,220,16,11,10,1,1.97660346914078,6.63000011444092,1.12171943765149,7.437,NA,NA,19.6700000762939,8.67000007629395,9.67000007629395,-0.330000013113022,212.669998168945,-7.32999992370605,21.1900005340576,10.1899995803833,9.60000038146973,-0.400000005960464,211.470001220703,-8.52999973297119,51.4000015258789,40.4000015258789,8.44999980926514,-1.54999995231628,185.779998779297,-34.2200012207031,89.0199966430664,78.0199966430664,7,-3,153.949996948242,-66.0500030517578,-0.0100100003182888,18564,-0.0178800001740456,33171,-0.00786999985575676,14607,-0.0153599996119738,28487,-0.00535000022500753,9923,-0.0396899990737438,73643,-0.0296899992972612,55079,-0.0447500012814999,83016,-0.0347400009632111,64452,-0.00662000011652708,21381,-0.0118300002068281,38200,-0.00521000009030104,16819,-0.0101600000634789,32816,-0.00353999994695187,11435,-0.0262899994850159,84895,-0.0196700002998114,63514,-0.0300900004804134,97146,-0.0234600007534027,75765,-3464,-6196,-2732,-6662,-3198,-16209,-12745,-28071,-24607,"Isle of Wight 002","Isle of Wight 011",3448,NA,1386,25729,NA,4.0590405904059
"96105","E02003582 E02003592","E02003582","E02003592",107,0,2,0,1,86,6,3,9,0,2.20726656626506,17.0900001525879,1.24330016444046,21.248,NA,NA,3.77999997138977,0.779999971389771,8.93000030517578,-0.0700000002980232,85.3600006103516,-0.639999985694885,3,0,9,0,86,0,4.30000019073486,1.29999995231628,8.90999984741211,-0.0900000035762787,84.9300003051758,-1.07000005245209,8.43000030517578,5.42999982833862,8.60999965667725,-0.389999985694885,81.5100021362305,-4.48999977111816,-0.00657999981194735,12210,-0.00839000009000301,15555,-0.00179999996908009,3345,-0.00657999981194735,12210,0,0,-0.00892999954521656,16561,-0.00234999996609986,4351,-0.0121200000867248,22490,-0.00553999980911613,10280,-0.00350999995134771,11345,-0.00443999981507659,14340,-0.000929999980144203,2995,-0.00350999995134771,11345,0,0,-0.00485000014305115,15663,-0.0013399999588728,4318,-0.0080199996009469,25899,-0.00450999988242984,14554,-2687,-3372,-685,-2687,0,-3825,-1138,-7444,-4757,"Isle of Wight 002","Isle of Wight 012",9634,NA,3961,69079,NA,2.80373831775701
"96106","E02003582 E02003593","E02003582","E02003593",141,0,8,0,4,114,6,7,2,0,2.54680384550514,9.64000034332275,1.23008294374321,11.858,NA,NA,8.98999977111816,1.99000000953674,1.97000002861023,-0.0299999993294477,112.300003051758,-1.70000004768372,8.02000045776367,1.01999998092651,2,0,113.069999694824,-0.930000007152557,11.3299999237061,4.32999992370605,1.86000001430511,-0.140000000596046,110.620002746582,-3.38000011444092,25.3899993896484,18.3899993896484,1.63999998569489,-0.360000014305115,98.7200012207031,-15.2799997329712,-0.0111499996855855,20684,-0.0142299998551607,26393,-0.00307999993674457,5709,-0.012079999782145,22418,-0.000929999980144203,1734,-0.0162300001829863,30116,-0.00508000003173947,9432,-0.0253500007092953,47034,-0.0142000000923872,26350,-0.00717000011354685,23142,-0.00918000005185604,29643,-0.00200999993830919,6501,-0.00777000002563,25082,-0.000600000028498471,1940,-0.0105799995362759,34156,-0.0034099998883903,11014,-0.0166800003498793,53851,-0.00951000023633242,30709,-3856,-4879,-1023,-4418,-562,-5895,-2039,-13066,-9210,"Isle of Wight 002","Isle of Wight 013",5782,NA,2210,37122,NA,4.9645390070922
"96107","E02003582 E02003594","E02003582","E02003594",73,0,1,0,3,65,1,1,2,0,2.38484672611196,15.1300001144409,1.25267679158245,18.953,NA,NA,1.55999994277954,0.560000002384186,1.98000001907349,-0.0199999995529652,64.5,-0.5,1.30999994277954,0.310000002384186,1.99000000953674,-0.00999999977648258,64.7200012207031,-0.280000001192093,1.67999994754791,0.680000007152557,1.97000002861023,-0.0299999993294477,64.379997253418,-0.620000004768372,6.51999998092651,5.51999998092651,1.8400000333786,-0.159999996423721,60.0099983215332,-4.98999977111816,-0.00240000011399388,4449,-0.00371999992057681,6907,-0.00132999999914318,2458,-0.00282000005245209,5236,-0.000419999996665865,787,-0.00365000008605421,6772,-0.00124999997206032,2323,-0.00891000032424927,16522,-0.00651000021025538,12073,-0.00124999997206032,4039,-0.00194999994710088,6282,-0.000690000015310943,2243,-0.00147000001743436,4753,-0.00022000000171829,714,-0.00197000009939075,6359,-0.000720000010915101,2320,-0.00577000016346574,18626,-0.00451999995857477,14587,-851,-1330,-479,-1112,-261,-1444,-593,-5598,-4747,"Isle of Wight 002","Isle of Wight 014",9252,NA,3533,63333,NA,1.36986301369863
"96108","E02003582 E02003595","E02003582","E02003595",91,0,1,0,3,77,2,3,5,0,2.43613237037835,15.210000038147,1.21985535525748,18.554,NA,NA,3.69000005722046,0.689999997615814,4.96000003814697,-0.0399999991059303,76.3899993896484,-0.610000014305115,3.77999997138977,0.779999971389771,4.96999979019165,-0.0299999993294477,76.2699966430664,-0.730000019073486,3,0,5,0,77,0,8.15999984741211,5.15999984741211,4.71000003814697,-0.28999999165535,72.4800033569336,-4.51999998092651,-0.00662000011652708,12282,-0.00815000012516975,15125,-0.00153000000864267,2843,-0.0076600001193583,14216,-0.00104000000283122,1934,-0.00662000011652708,12282,0,0,-0.0120500000193715,22357,-0.00542999990284443,10075,-0.0036599999293685,11809,-0.0044999998062849,14540,-0.000850000011269003,2731,-0.00420999992638826,13600,-0.000549999997019768,1791,-0.0036599999293685,11809,0,0,-0.00774999987334013,25023,-0.00408999994397163,13214,-2476,-3049,-573,-3162,-686,-2476,0,-6751,-4275,"Isle of Wight 002","Isle of Wight 015",8962,NA,3459,78570,NA,3.2967032967033
"96109","E02003582 E02003596","E02003582","E02003596",55,0,0,0,0,48,2,0,4,1,2.40176817288802,16.2800006866455,1.25061419786679,20.36,NA,NA,0.379999995231628,0.379999995231628,3.97000002861023,-0.0299999993294477,47.6699981689453,-0.330000013113022,0,0,4,0,48,0,1.01999998092651,1.01999998092651,3.9300000667572,-0.0700000002980232,47.1100006103516,-0.889999985694885,4.30999994277954,4.30999994277954,3.69000005722046,-0.310000002384186,44.2400016784668,-3.75999999046326,0,0,-0.000890000024810433,1659,-0.000890000024810433,1659,0,0,0,0,-0.00179000000935048,3327,-0.00179000000935048,3327,-0.00430000014603138,7983,-0.00430000014603138,7983,0,0,-0.000460000010207295,1486,-0.000460000010207295,1486,0,0,0,0,-0.00104000000283122,3369,-0.00104000000283122,3369,-0.00350000010803342,11299,-0.00350000010803342,11299,0,-345,-345,0,0,-921,-921,-3908,-3908,"Isle of Wight 002","Isle of Wight 016",9908,NA,3795,83237,NA,0
"96110","E02003582 E02003597","E02003582","E02003597",62,0,2,0,0,57,1,1,1,0,2.11004896246211,15.4399995803833,1.11113992657078,17.156,NA,NA,1.5900000333786,0.589999973773956,0.990000009536743,-0.00999999977648258,56.4500007629395,-0.550000011920929,1.45000004768372,0.449999988079071,1,0,56.560001373291,-0.439999997615814,1.97000002861023,0.970000028610229,0.970000028610229,-0.0299999993294477,56.1300010681152,-0.870000004768372,6.65000009536743,5.65000009536743,0.889999985694885,-0.109999999403954,51.7599983215332,-5.23999977111816,-0.0023199999704957,4312,-0.0036599999293685,6780,-0.00132999999914318,2468,-0.00292999995872378,5431,-0.000600000028498471,1119,-0.00398000003769994,7382,-0.00165999995078892,3070,-0.00867999996989965,16111,-0.00635999999940395,11799,-0.00127000000793487,4093,-0.00200999993830919,6494,-0.000739999988581985,2401,-0.0015999999595806,5155,-0.000330000009853393,1062,-0.00230000005103648,7419,-0.00103000004310161,3326,-0.00555999996140599,17940,-0.00429000006988645,13847,-859,-1345,-486,-1247,-388,-1618,-759,-5454,-4595,"Isle of Wight 002","Isle of Wight 017",8358,NA,3198,68224,NA,1.61290322580645
"96111","E02003582 E02003598","E02003582","E02003598",53,0,3,0,0,41,1,2,6,0,2.61867962022522,18.6800003051758,1.21225908083768,22.645,NA,NA,2.3199999332428,0.319999992847443,5.96000003814697,-0.0399999991059303,40.75,-0.25,3.04999995231628,1.04999995231628,5.8600001335144,-0.140000000596046,40.2000007629395,-0.800000011920929,2,0,6,0,41,0,3.58999991416931,1.5900000333786,5.78999996185303,-0.209999993443489,39.7900009155273,-1.21000003814697,-0.00480999983847141,8928,-0.00554999988526106,10295,-0.000739999988581985,1367,-0.00616999994963408,11447,-0.00135999999474734,2519,-0.00480999983847141,8928,0,0,-0.00608999980613589,11290,-0.00127000000793487,2362,-0.00236000004224479,7617,-0.00273000006563962,8811,-0.000369999994290993,1194,-0.00306000001728535,9877,-0.000699999975040555,2260,-0.00236000004224479,7617,0,0,-0.00374000007286668,12076,-0.00138000003062189,4459,-1947,-2241,-294,-2877,-930,-1947,0,-3352,-1405,"Isle of Wight 002","Isle of Wight 018",11600,NA,4221,100175,NA,3.77358490566038
"96112","E02003583 E02003584","E02003583","E02003584",145,0,10,0,2,112,14,3,4,0,3.47215975532968,9.03999996185303,1.22975664235747,11.117,NA,NA,4.59000015258789,1.5900000333786,3.96000003814697,-0.0399999991059303,110.75,-1.25,4.07999992370605,1.08000004291534,3.98000001907349,-0.0199999995529652,111.160003662109,-0.839999973773956,8.17000007629395,5.17000007629395,3.8199999332428,-0.180000007152557,107.910003662109,-4.09000015258789,24.8700008392334,21.8700008392334,3.35999989509583,-0.639999985694885,94.7399978637695,-17.2600002288818,-0.00427999999374151,7937,-0.00650000013411045,12056,-0.00221999990753829,4119,-0.00516000017523766,9572,-0.000880000006873161,1635,-0.00989999994635582,18367,-0.00561999995261431,10430,-0.0194499995559454,36080,-0.0151699995622039,28143,-0.00279999990016222,9031,-0.00426999991759658,13795,-0.00147999997716397,4764,-0.00337000004947186,10892,-0.000579999992623925,1861,-0.00657999981194735,21249,-0.00377999991178513,12218,-0.013150000013411,42468,-0.0103599997237325,33437,-1305,-2006,-701,-1772,-467,-3610,-2305,-10995,-9690,"Isle of Wight 003","Isle of Wight 004",6002,NA,2072,40841,NA,2.06896551724138
"96113","E02003583 E02003585","E02003583","E02003585",173,0,4,0,5,133,15,14,2,0,3.33715033535089,4.96000003814697,1.2324596679406,6.113,NA,NA,17.7199993133545,3.72000002861023,1.95000004768372,-0.0500000007450581,129.880004882812,-3.11999988555908,20.0900001525879,6.09000015258789,1.91999995708466,-0.0799999982118607,127.980003356934,-5.01999998092651,25.1700000762939,11.1700000762939,1.82000005245209,-0.180000007152557,124.050003051758,-8.94999980926514,52.7400016784668,38.7400016784668,1.48000001907349,-0.519999980926514,100.919998168945,-32.0800018310547,-0.0113199995830655,21006,-0.0143200000748038,26557,-0.0029899999499321,5551,-0.014130000025034,26209,-0.00279999990016222,5203,-0.0185499992221594,34408,-0.00722000002861023,13402,-0.0271400008350611,50356,-0.015820000320673,29350,-0.00730999978259206,23604,-0.00923999957740307,29849,-0.00193000002764165,6245,-0.00911999959498644,29461,-0.00181000004522502,5857,-0.0119899995625019,38711,-0.00467999977990985,15107,-0.0175800006836653,56771,-0.0102700004354119,33167,-3797,-4770,-973,-5361,-1564,-6585,-2788,-13801,-10004,"Isle of Wight 003","Isle of Wight 005",2948,NA,1140,15103,NA,8.09248554913295
"96114","E02003583 E02003586","E02003583","E02003586",129,0,10,0,1,108,5,3,2,0,3.47705146036161,8.22999954223633,1.22308633777454,10.066,NA,NA,4.51999998092651,1.51999998092651,1.98000001907349,-0.0199999995529652,106.699996948242,-1.29999995231628,3.84999990463257,0.850000023841858,1.99000000953674,-0.00999999977648258,107.26000213623,-0.740000009536743,8.30000019073486,5.30000019073486,1.89999997615814,-0.100000001490116,103.5,-4.5,24.3199996948242,21.3199996948242,1.64999997615814,-0.349999994039536,89.7600021362305,-18.2399997711182,-0.00400000018998981,7416,-0.00600000005215406,11122,-0.0020000000949949,3706,-0.00465000001713634,8626,-0.000650000001769513,1210,-0.00944999977946281,17537,-0.00546000013127923,10121,-0.0181900002062321,33738,-0.014189999550581,26322,-0.00260000000707805,8387,-0.00389999989420176,12606,-0.00130999996326864,4219,-0.00301999994553626,9756,-0.000419999996665865,1369,-0.00619000010192394,19971,-0.00359000009484589,11584,-0.0120000001043081,38743,-0.00939999986439943,30356,-1344,-2012,-668,-1725,-381,-3657,-2313,-10716,-9372,"Isle of Wight 003","Isle of Wight 006",5384,NA,1876,35866,NA,2.32558139534884
"96115","E02003583 E02003587","E02003583","E02003587",163,0,20,0,5,123,10,2,3,0,3.57475645912749,9.46000003814697,1.2478858300631,11.805,NA,NA,3.54999995231628,1.54999995231628,2.97000002861023,-0.0299999993294477,121.819999694824,-1.17999994754791,2.66000008583069,0.660000026226044,2.98000001907349,-0.0199999995529652,122.519996643066,-0.479999989271164,7.6399998664856,5.6399998664856,2.91000008583069,-0.0900000035762787,118.629997253418,-4.36999988555908,25.1000003814697,23.1000003814697,2.57999992370605,-0.419999986886978,105.309997558594,-17.6900005340576,-0.00295000011101365,5479,-0.00528999976813793,9821,-0.00233999988995492,4342,-0.00350999995134771,6516,-0.000560000014957041,1037,-0.00973999965935946,18067,-0.00679000001400709,12588,-0.0206700004637241,38347,-0.0177200008183718,32868,-0.00197000009939075,6348,-0.00350999995134771,11319,-0.00153999996837229,4971,-0.00233999988995492,7549,-0.000369999994290993,1201,-0.00641999999061227,20727,-0.00444999989122152,14379,-0.0137799996882677,44505,-0.0118199996650219,38157,-863,-1564,-701,-1147,-284,-3467,-2604,-11400,-10537,"Isle of Wight 003","Isle of Wight 007",6446,NA,2201,42579,NA,1.22699386503067
"96116","E02003583 E02003588","E02003583","E02003588",545,0,49,0,23,400,35,29,9,0,1.93337299226651,5.40999984741211,1.24288358403863,6.724,NA,NA,48.2700004577637,19.2700004577637,8.65999984741211,-0.340000003576279,385.070007324219,-14.9300003051758,51.1300010681152,22.1299991607666,8.64000034332275,-0.360000014305115,382.609985351562,-17.3899993896484,116.339996337891,87.3399963378906,7.5,-1.5,332.079986572266,-67.9199981689453,191.25,162.25,6.19000005722046,-2.80999994277954,274.049987792969,-125.949996948242,-0.0252700001001358,46878,-0.0420800000429153,78076,-0.0168200004845858,31198,-0.0363899990916252,67516,-0.011119999922812,20638,-0.0871300026774406,161660,-0.0618700012564659,114782,-0.0969899967312813,179942,-0.0717199966311455,133064,-0.0164199993014336,53031,-0.0273499991744757,88304,-0.0109200002625585,35273,-0.0236399993300438,76348,-0.00722000002861023,23317,-0.0566300004720688,182851,-0.0401999987661839,129820,-0.063340000808239,204523,-0.046909999102354,151492,-7607,-12716,-5109,-13558,-5951,-30852,-23245,-50715,-43108,"Isle of Wight 003","Isle of Wight 008",2900,NA,1253,18707,NA,5.32110091743119
"96117","E02003583 E02003589","E02003583","E02003589",448,0,78,0,17,289,31,21,11,1,2.03331700146987,5.67000007629395,1.43985888715123,8.164,NA,NA,33.6300010681152,12.6300001144409,10.6700000762939,-0.330000013113022,280.459991455078,-8.53999996185303,41.3800010681152,20.3799991607666,10.5699996948242,-0.430000007152557,275.049987792969,-13.9499998092651,72.5599975585938,51.560001373291,9.80000019073486,-1.20000004768372,253.899993896484,-35.0999984741211,134.220001220703,113.220001220703,8.1899995803833,-2.80999994277954,212.199996948242,-76.8000030517578,-0.0215199999511242,39917,-0.0346500016748905,64289,-0.0131400004029274,24372,-0.0338299982249737,62761,-0.0123100001364946,22844,-0.0652400031685829,121032,-0.0437199994921684,81115,-0.0806299969553947,149600,-0.0591199994087219,109683,-0.0142400003969669,45978,-0.0228799991309643,73873,-0.00863999966531992,27895,-0.022299999371171,72010,-0.00805999990552664,26032,-0.0429500006139278,138685,-0.0287100002169609,92707,-0.0536600016057491,173258,-0.0394200012087822,127280,-5802,-9350,-3548,-11594,-5792,-20381,-14579,-37701,-31899,"Isle of Wight 003","Isle of Wight 009",3572,NA,1522,21620,NA,4.6875
"96118","E02003583 E02003590","E02003583","E02003590",110,0,2,0,2,100,4,1,1,0,2.72984303402554,14.5200004577637,1.41280987281453,20.514,NA,NA,1.66999995708466,0.670000016689301,0.990000009536743,-0.00999999977648258,99.379997253418,-0.620000004768372,1.35000002384186,0.349999994039536,0.990000009536743,-0.00999999977648258,99.6699981689453,-0.330000013113022,1.9099999666214,0.910000026226044,1,0,99.1900024414062,-0.810000002384186,8.10000038146973,7.09999990463257,0.939999997615814,-0.0599999986588955,93.5100021362305,-6.48999977111816,-0.00265999999828637,4927,-0.00448000011965632,8312,-0.00182999996468425,3385,-0.00319000007584691,5918,-0.000530000019352883,991,-0.00457999994978309,8503,-0.00193000002764165,3576,-0.0119700003415346,22215,-0.00932000018656254,17288,-0.00124999997206032,4042,-0.00209999992512167,6783,-0.000850000011269003,2741,-0.00150000001303852,4855,-0.000250000011874363,813,-0.00222999998368323,7213,-0.000980000011622906,3171,-0.00736999977380037,23813,-0.00612000003457069,19771,-985,-1630,-645,-1329,-344,-1831,-846,-7756,-6771,"Isle of Wight 003","Isle of Wight 010",9820,NA,3824,55716,NA,0.909090909090909
"96119","E02003583 E02003591","E02003583","E02003591",275,0,23,0,6,212,8,18,7,1,1.89080595603876,6.57000017166138,1.28797561322745,8.462,NA,NA,25.8500003814697,7.84999990463257,6.78999996185303,-0.209999993443489,205.509994506836,-6.48999977111816,28.0300006866455,10.0299997329712,6.69000005722046,-0.310000002384186,203.820007324219,-8.18000030517578,44.1399993896484,26.1399993896484,6.17999982833862,-0.819999992847443,190.699996948242,-21.2999992370605,81.1999969482422,63.2000007629395,5.19000005722046,-1.80999994277954,160.089996337891,-51.9099998474121,-0.0197000000625849,36550,-0.0281700007617474,52267,-0.00846999976783991,15717,-0.0258600004017353,47985,-0.00615999987348914,11435,-0.0423099994659424,78502,-0.0226099994033575,41952,-0.0535200014710426,99293,-0.0338199995458126,62743,-0.0129000004380941,41668,-0.0184899996966124,59693,-0.00558000011369586,18025,-0.0169799998402596,54832,-0.0040799998678267,13164,-0.0278900004923344,90052,-0.0149800004437566,48384,-0.0356400012969971,115073,-0.0227300003170967,73405,-6547,-9346,-2799,-10076,-3529,-15735,-9188,-28952,-22405,"Isle of Wight 003","Isle of Wight 011",3702,NA,1577,22541,NA,6.54545454545455
"96120","E02003583 E02003592","E02003583","E02003592",93,0,4,0,4,70,6,1,8,0,1.90291407037051,18.8400001525879,1.42255837489038,26.801,NA,NA,1.71000003814697,0.709999978542328,7.94000005722046,-0.0599999986588955,69.4599990844727,-0.540000021457672,1.46000003814697,0.46000000834465,7.96000003814697,-0.0399999991059303,69.6500015258789,-0.349999994039536,1.42999994754791,0.430000007152557,7.96000003814697,-0.0399999991059303,69.6800003051758,-0.319999992847443,6.30000019073486,5.30000019073486,7.53999996185303,-0.46000000834465,65.9700012207031,-4.03000020980835,-0.00295000011101365,5470,-0.00504999980330467,9362,-0.00209999992512167,3892,-0.00372999999672174,6927,-0.000790000020060688,1457,-0.00389000005088747,7208,-0.000939999998081475,1738,-0.00937000010162592,17382,-0.00641999999061227,11912,-0.00120000005699694,3862,-0.00205000001005828,6609,-0.000850000011269003,2747,-0.00150999997276813,4891,-0.00031999999191612,1029,-0.00162999995518476,5255,-0.000429999985499308,1393,-0.00659999996423721,21295,-0.00540000014007092,17433,-1027,-1760,-733,-1503,-476,-1466,-439,-6489,-5462,"Isle of Wight 003","Isle of Wight 012",12064,NA,4996,108556,NA,1.0752688172043
"96121","E02003583 E02003593","E02003583","E02003593",106,0,2,0,3,92,3,5,1,0,2.51568039269157,10.7600002288818,1.363196997025,14.668,NA,NA,6.09000015258789,1.0900000333786,0.990000009536743,-0.00999999977648258,91.0100021362305,-0.990000009536743,7.76000022888184,2.75999999046326,0.980000019073486,-0.0199999995529652,89.4800033569336,-2.51999998092651,5.44000005722046,0.439999997615814,1,0,91.5800018310547,-0.419999986886978,13.7600002288818,8.76000022888184,0.920000016689301,-0.0799999982118607,83.9899978637695,-8.01000022888184,-0.00963999982923269,17893,-0.0117600001394749,21812,-0.0021100000012666,3919,-0.0127199999988079,23600,-0.00307999993674457,5707,-0.0103399995714426,19180,-0.000690000015310943,1287,-0.0183600001037121,34058,-0.00870999973267317,16165,-0.0062899999320507,20305,-0.0076600001193583,24741,-0.00136999995447695,4436,-0.00829000025987625,26754,-0.0020000000949949,6449,-0.00673000002279878,21745,-0.000449999992270023,1440,-0.0120000001043081,38763,-0.00571999978274107,18458,-3382,-4124,-742,-5267,-1885,-3694,-312,-9368,-5986,"Isle of Wight 003","Isle of Wight 013",7318,NA,2734,44599,NA,4.71698113207547
"96122","E02003583 E02003594","E02003583","E02003594",108,0,4,0,5,86,10,1,2,0,2.17541834968263,13.6199998855591,1.27239354960454,17.33,NA,NA,2,1,1.98000001907349,-0.0199999995529652,85.1900024414062,-0.810000002384186,1.30999994277954,0.310000002384186,2,0,85.7600021362305,-0.239999994635582,3.39000010490417,2.39000010490417,1.95000004768372,-0.0500000007450581,84.0800018310547,-1.91999995708466,11.5500001907349,10.5500001907349,1.79999995231628,-0.200000002980232,77.5199966430664,-8.47999954223633,-0.00221999990753829,4125,-0.00443999981507659,8244,-0.00221999990753829,4119,-0.00261000008322299,4848,-0.000390000001061708,723,-0.00637000007554889,11818,-0.00414999993517995,7693,-0.0139899998903275,25957,-0.0117699997499585,21832,-0.00126000004820526,4057,-0.00251000002026558,8117,-0.00126000004820526,4060,-0.00147999997716397,4768,-0.00022000000171829,711,-0.00380000006407499,12269,-0.00254000001586974,8212,-0.00918999966233969,29685,-0.00793999992311001,25628,-693,-1394,-701,-904,-211,-2363,-1670,-8064,-7371,"Isle of Wight 003","Isle of Wight 014",8086,NA,3231,48192,NA,0.925925925925926
"96123","E02003583 E02003595","E02003583","E02003595",118,0,4,0,9,94,5,3,3,0,2.22668477939874,13.9499998092651,1.21369177286691,16.931,NA,NA,4.09000015258789,1.0900000333786,2.97000002861023,-0.0299999993294477,93.1100006103516,-0.889999985694885,3,0,3,0,94,0,4.07999992370605,1.08000004291534,2.94000005722046,-0.0599999986588955,93.1100006103516,-0.889999985694885,12.6800003051758,9.68000030517578,2.71000003814697,-0.28999999165535,86.0800018310547,-7.92000007629395,-0.00669000018388033,12404,-0.00905000045895576,16796,-0.00236999988555908,4392,-0.00669000018388033,12404,0,0,-0.00837999954819679,15556,-0.00170000002253801,3152,-0.0169900003820658,31527,-0.0103099998086691,19123,-0.00377000006847084,12180,-0.00514000002294779,16582,-0.00135999999474734,4402,-0.00377000006847084,12180,0,0,-0.00490000005811453,15812,-0.00112000002991408,3632,-0.0109299998730421,35280,-0.00714999996125698,23100,-2113,-2885,-772,-2113,0,-2881,-768,-8948,-6835,"Isle of Wight 003","Isle of Wight 015",7796,NA,3156,63429,NA,2.54237288135593
